iteration,chain,acceptance_rate,alpha[1],alpha[2],alpha[3],alpha[4],alpha[5],alpha[6],alpha[7],alpha[8],alpha[9],alpha[10],alpha[11],alpha[12],alpha[13],alpha[14],alpha[15],alpha[16],beta[1],beta[2],beta[3],beta[4],beta[5],beta[6],beta[7],beta[8],beta[9],beta[10],beta[11],beta[12],beta[13],beta[14],beta[15],beta[16],hamiltonian_energy,hamiltonian_energy_error,is_accept,log_density,lp,max_hamiltonian_energy_error,n_steps,nom_step_size,numerical_error,step_size,tree_depth
2787,1,0.9659023110351881,0.733847151385705,0.9205739410272434,0.9879264077073203,0.956455596766685,0.8807658981465684,0.9184779550377392,0.9580488002322823,0.9898945952265067,0.9785917255128908,0.9944751505160108,0.7825036732191801,0.9363830864014638,0.8242423162492142,0.9991323048628904,0.4900515494890763,0.229007445807512,0.5376847867590259,0.3547697801758056,0.29236305068167695,0.1402467243195516,0.29719564538995585,0.25317984381657543,0.19347276151637505,0.28720738032574594,0.1728210299389997,0.2175318544802699,0.3063895716331518,0.22524945784106182,0.22808627196903142,0.2758964001731638,0.320837632970692,0.8183272867513648,1456.9870106198807,-0.24186526503331152,1.0,-1435.321192749053,-1435.321192749053,-0.32059907030429713,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2788,1,0.8374417878282874,0.875205483836461,0.7849101207576632,0.9969698471731536,0.9082213223959855,0.927143064187477,0.9552875575453736,0.950447044997461,0.9949226944802422,0.831699451297037,0.9650556917011959,0.8738451232167359,0.9311713441177927,0.8812132426514843,0.9993979981044967,0.7159051649067435,0.1651914200939266,0.40875141368472245,0.359911352997133,0.2639404128561179,0.3116063325032007,0.2467040094620177,0.19974651161063908,0.2001904937333522,0.23691950637273052,0.18991643642823677,0.2422894250591838,0.2804525694787557,0.29380982965773933,0.24382841786175424,0.2524043111561609,0.21098292998270915,0.6092079740362676,1451.1068772875226,0.017476827382552074,1.0,-1432.7245807762063,-1432.7245807762063,0.35761214048443435,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2789,1,0.75884150459162,0.9417795372277025,0.8857543181377387,0.9817176392069816,0.9499042401186231,0.9550798142164514,0.9302341501345877,0.9154556223492916,0.9707575128288227,0.9706979783635745,0.9490914680155791,0.8731483206067929,0.8929047735254497,0.8713795010189974,0.9987454357199703,0.6711918452460631,0.14112095136362163,0.6116401369321676,0.3409332928157618,0.2287310783101889,0.23489756637920362,0.1921833911600371,0.21855000114751197,0.18873869992176973,0.24090218575455974,0.20612281188970677,0.20095207103783708,0.3087678046974588,0.21439030696491995,0.2846857903451953,0.23078268922867448,0.2810920033007164,0.6489269084089534,1447.5313094923251,0.3259922511053901,1.0,-1429.3258749667355,-1429.3258749667355,0.4620577880707515,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2790,1,0.9289880287214989,0.9785200014438393,0.9256857643999719,0.975709497724912,0.9879560739646,0.9164604688275572,0.9137302290478566,0.9121037412997061,0.9366315707089898,0.9876386354117869,0.958424155967387,0.8101527693440266,0.8757983137967595,0.9296776439975416,0.9993055542880809,0.5464919062022026,0.20472178327442092,0.3939600093282773,0.41293841914858415,0.20270347874019404,0.22314521887634328,0.18382551411121964,0.23017032899813092,0.18148135678954458,0.22479650030672602,0.18956185991456756,0.1892644409641992,0.2569168273157795,0.23075283662670246,0.25925153005787377,0.24977967758489342,0.2537621685859105,0.7093580814537,1440.0199279229944,-0.07070531096428567,1.0,-1431.901587614711,-1431.901587614711,0.3324473320053585,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2791,1,0.9453501805467104,0.9774883951058844,0.8020461477778972,0.9720448401586245,0.8632286212022638,0.8596511637006942,0.9808643441926301,0.9624738692585852,0.9760794475069272,0.903027908221952,0.9939701321938603,0.8434946011457938,0.9173055324018152,0.8894283237900772,0.9986981256357191,0.7603409661311715,0.11835608850798011,0.17410866464372457,0.4665900376453113,0.3420859829340996,0.25792325253371073,0.20620440780520108,0.21215208286220777,0.11097911140176482,0.2477918070782196,0.19253276535933816,0.2709797673489748,0.2540406824655809,0.27772905684239296,0.2569572884731556,0.24183706213763975,0.21111631743494882,0.6637675005115985,1445.823520233596,0.06804141464613167,1.0,-1433.369373824306,-1433.369373824306,0.29932688642475114,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2792,1,0.8455728397693351,0.6250977836378647,0.9780200096295526,0.9365413135799429,0.9889438264924341,0.9030051800781815,0.9120688448590362,0.9048214514684297,0.9979879900772561,0.924257245730325,0.9709944164573683,0.8567888862374528,0.8302565989560723,0.9312595386554978,0.9812379661753148,0.5311702872361838,0.16721128567703022,0.31124413522993166,0.25360701209664666,0.11452608471724343,0.15700685626962155,0.20017469082358194,0.22814085852683674,0.3045541043282244,0.25229783652218146,0.2792540363479131,0.2088943349592175,0.3328143233284813,0.24909006192877098,0.27625317198227284,0.24526089346031504,0.3074732205007513,0.6457219272639988,1444.9036831190451,-0.03194980183639018,1.0,-1432.1957514887308,-1432.1957514887308,0.6091720229685507,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2793,1,0.8609149883492183,0.8606192990674115,0.9833389252332252,0.9814013636644885,0.9888456061743681,0.8873924398180546,0.9866378774439125,0.9216747923173071,0.9972278120042799,0.9220110152037148,0.974693281393085,0.9333395249137321,0.77580872627012,0.9457645795066677,0.8760334546378296,0.7510038300929919,0.09651029930837304,0.2945168731667424,0.08338340516776718,0.4099146954627437,0.3084442716120292,0.21407699111336076,0.17082335940425783,0.17621718701391015,0.24168306774600207,0.21727859263409788,0.22943092073148585,0.20967881987713918,0.3180885818128422,0.24543670784004984,0.22660892650838937,0.23248886540792874,0.8499483934819324,1451.3746470223919,0.13851114171029622,1.0,-1434.3761859849808,-1434.3761859849808,0.4611921501775669,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2794,1,0.9916386282703334,0.8501217493192366,0.9860143711874749,0.996469535120195,0.8936023473818938,0.8182927500553565,0.9671179795132074,0.9658395582161893,0.9940006364493418,0.9209355143365886,0.9363907401896607,0.8318574681072921,0.8774958115819331,0.9408221481121303,0.7064427751607424,0.4385405167525554,0.3130913461998993,0.2626235675993508,0.6396755249571824,0.09350553200959809,0.08911988596680331,0.18132952913302264,0.29466805934666634,0.19633560843248313,0.274748543381467,0.23452809236479252,0.2500865967331254,0.33664383461978054,0.24017493302745271,0.28621520044369175,0.32169400529068587,0.5596318782093274,0.6198391924229132,1456.624393367983,-0.13390184241620773,1.0,-1439.9534759838668,-1439.9534759838668,-0.37079270855201685,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2795,1,0.6758933805736135,0.7176738252797963,0.7752391582898077,0.8735356742320918,0.9917527724686876,0.9286982835710588,0.9982919949665886,0.8710176854178476,0.9527798911344314,0.9751067495516197,0.9757274916538656,0.8708159000783914,0.8502090570211291,0.9946946741043141,0.9755318058931051,0.9824064033509483,0.3953682616408049,0.37780976048679793,0.15035599707186356,0.41973954337425495,0.21305041482361575,0.24813317237024365,0.20876787755645887,0.1344352430409216,0.21892668043851232,0.2164957558609988,0.25290229940320036,0.21482325044983944,0.23443915365581675,0.20330121155921083,0.20083116375017732,0.1507290959965734,0.13294777450819167,1460.3449942148911,0.4976535998023337,1.0,-1440.449542182317,-1440.449542182317,0.6688305744821719,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2796,1,0.9919126040621458,0.7921734965844709,0.9242425325734807,0.9647018793748389,0.9879465426257439,0.9343675873689579,0.9995111408072218,0.9531574343422793,0.9526171327402518,0.9832523204558475,0.9239952602420063,0.950029231193717,0.7242399232007404,0.9897605597989133,0.9351864740766059,0.9393212243242467,0.46590181094228605,0.4467998546412517,0.18291805710878647,0.255591490741671,0.18704900940841848,0.21763106803949503,0.24838077094230712,0.17994581166019796,0.24138771526083766,0.23064881416564997,0.24865950760595001,0.24146322897415778,0.2729208608643709,0.2507662892179032,0.2782153255108407,0.1866496345013155,0.2364790807512413,1452.167417501601,0.006369029173811214,1.0,-1430.75727932907,-1430.75727932907,-0.31175386209497447,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2797,1,0.9054933764059356,0.7571975237097577,0.9745571254678884,0.9972180986803278,0.984422291167667,0.890670047210923,0.9290985035168531,0.9053738160652033,0.9900654031246536,0.8553437900879524,0.9871628762017953,0.8357644553862956,0.9216093338973839,0.8228879833476785,0.9082278566667801,0.6549592969352392,0.9278258367026502,0.05000439459626269,0.6049523285520286,0.3204259172290593,0.189240069813318,0.18534187544138758,0.1579145787111743,0.22000197136072241,0.2304329413409794,0.2571337772490396,0.23941039437070086,0.2972594097867949,0.26470587895283926,0.24723558163947565,0.2454004189669172,0.3742448327495677,0.17638805854785541,1453.1468556149775,-0.18758796162205726,1.0,-1432.9030267309163,-1432.9030267309163,0.37482497484143096,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2798,1,0.953037657001678,0.7041678147703518,0.9802874468359329,0.7578317361742741,0.9891442715832464,0.8434935118517455,0.9933954067413165,0.8971116671404752,0.9725685530134378,0.9479096202607628,0.9761764290033946,0.8787303565844414,0.8212381717141918,0.981458669816232,0.8121643175569682,0.958049494479738,0.198461227015266,0.11730299880632042,0.6475744647843944,0.3262913270822413,0.18697794508887242,0.20606658219470447,0.1717272891053253,0.2340789642381787,0.23425513618405475,0.22047322392802762,0.23206777097967887,0.3223324876576992,0.25475360336022657,0.2555497404118472,0.24409592797155974,0.18250647032812853,0.2628670196258775,1445.9312692881285,0.26884596142372175,1.0,-1435.534454870955,-1435.534454870955,-0.4648732270063647,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2799,1,0.9900507859806912,0.832194844165653,0.9609998849890857,0.9991529267219781,0.935019175293099,0.9881543990052494,0.9660300326862346,0.9630484083488138,0.9971509941206678,0.8273960104006365,0.9507435891123296,0.9505511481169194,0.8613863760064581,0.91515595141631,0.9856061638914348,0.6403329854306801,0.3874258664141644,0.5536571231344272,0.1916080326937811,0.15696658284681372,0.17115571276205194,0.21290262712805194,0.23550799292167707,0.12687887631954345,0.2422869770392077,0.23144365959179478,0.2720410761420823,0.21773172491978987,0.2574821675676969,0.22071532332327298,0.22318791550426195,0.3078399968150082,0.26692157811595435,1455.5465438454028,-0.6849593433796599,1.0,-1434.9702292242198,-1434.9702292242198,-0.7363795147396104,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2800,1,0.9634792506808907,0.7220995247072899,0.9905314653723626,0.9993610544595087,0.9869420336066367,0.9786909192363885,0.9714255567569002,0.940279761089751,0.9983096042126061,0.9379090476292941,0.9689689715425276,0.8982916783475956,0.703745729586344,0.9584267659167319,0.9883756170187433,0.672304351548011,0.21837899665558136,0.3228920072391009,0.43066530708660816,0.164923921608385,0.15615415310563052,0.17191153129654202,0.2402799797906132,0.1648679712868968,0.23380205611981564,0.20731502721043532,0.27011800511145706,0.23183011370078385,0.3273679700348285,0.27050865817691594,0.24703106976665407,0.28498948839298166,0.5630231623425778,1447.5874740984025,-0.07590594121188587,1.0,-1432.4031998899363,-1432.4031998899363,0.22614637577862595,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2801,1,0.99145868430065,0.9141812073062417,0.9932505242179146,0.981565834499122,0.9870448082293531,0.8825425514873669,0.9977871706482301,0.9266904015723515,0.9698912154112778,0.9885457799617354,0.907722151064473,0.8831893700906162,0.933230900128509,0.880977354767617,0.7366838143055492,0.8839921282038614,0.5202275920743887,0.2552968357750656,0.4813798238672855,0.3202367401829825,0.2936399533167873,0.27937639306954287,0.244723196378357,0.17626844422146046,0.25821293776689663,0.276660952954564,0.2302062339431344,0.24305415767030086,0.24510677135046377,0.21992088662779619,0.30698595701643894,0.23493282239038285,0.21021234281266069,1445.4864451673661,-0.017713606014467587,1.0,-1432.2567021336956,-1432.2567021336956,0.10580459942957532,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2802,1,0.9316270853084325,0.9528595903943465,0.9969261914454598,0.9886168272289284,0.9903161443920696,0.8952346225716362,0.9808460698586535,0.9302526176913584,0.9698385380432433,0.9905340009306853,0.9303940699925468,0.8858514800454065,0.8757215676232646,0.976032218690183,0.772122937383931,0.8720210869305973,0.8160627468786212,0.10775261410179995,0.3764424851097337,0.22140312302311713,0.2936847611870506,0.259931387533636,0.26189151930690424,0.17096099453604374,0.26809681216087594,0.2738668256877086,0.24907543305896268,0.249106701774598,0.2643439542936821,0.2490735050716537,0.31625102801346056,0.17449272214647932,0.12987600472077035,1448.3740486073118,0.11055411525580894,1.0,-1433.8857120868818,-1433.8857120868818,0.2736592908449893,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2803,1,0.9603235097190257,0.8218551983149276,0.9982045013773069,0.9270947367949981,0.9990849556623563,0.7642589808771103,0.998503925606744,0.9370705415701392,0.9425840296893562,0.9666450637303156,0.9483516327838936,0.8029352399055265,0.8111151699963278,0.8931092432360067,0.992645716002273,0.9005585595977774,0.13469566907150235,0.08159736726983903,0.28504352073166644,0.34201101504403447,0.21442345042156238,0.20035442126491734,0.1706882615479803,0.14856767384371913,0.22666576416209056,0.20514742249196719,0.2262783592615238,0.27246791084056216,0.24322206568529825,0.2893866649644451,0.23086119855732914,0.24491472917587348,0.8370354930643272,1453.290335358862,-0.010696193653302544,1.0,-1438.5074294521744,-1438.5074294521744,0.20157861646293895,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2804,1,0.9778978355543939,0.7766299385689582,0.9978795452698598,0.942480858130974,0.9974835877407642,0.7614198696797457,0.9987473175391294,0.9321815444561166,0.9650826999789688,0.9587491964793202,0.95389556294571,0.8342270922593306,0.8006807215710944,0.7484822663298027,0.9944208569725439,0.8306682212382386,0.11366891479426668,0.09937459139143529,0.32456429107903345,0.29611719955987487,0.21346475691939165,0.16070450446393772,0.16833461268159206,0.18195824730273738,0.2213849653296288,0.22898636030821642,0.25027928043632724,0.2801350657771812,0.24265409259428633,0.30289835717278174,0.24423116531337816,0.28110711319939813,0.901853533242744,1463.7905649256447,-0.060882539546355474,1.0,-1437.877590996793,-1437.877590996793,-0.555957119779805,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2805,1,0.9934102909771264,0.792466475586446,0.9924170972898867,0.951982505372636,0.9823577669292793,0.9738493489937593,0.9642929073201678,0.9090377131626703,0.9555869217395787,0.8758512238637624,0.9756314095621119,0.9269622324554324,0.7758552431958883,0.9505710202568647,0.9952502454546098,0.650436754670314,0.46958150618405897,0.5020400801785261,0.1945268507042221,0.10500111935398042,0.15585671234414297,0.15107485795165307,0.2597367771590694,0.215722378996285,0.25229026296499213,0.24051253757033378,0.20121819291866536,0.2683764767924703,0.29336902947221394,0.31004943329014345,0.24730836793796176,0.23920904908385235,0.28332389961971616,1449.788142295576,-0.34158058458024243,1.0,-1431.0024176281083,-1431.0024176281083,-0.4419300560148258,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2806,1,0.9759581908626553,0.8374163206653782,0.896240884262475,0.996142733435426,0.9335879184630143,0.8693950897570569,0.9765011048378636,0.9730763301920159,0.9900900515674503,0.9003172152815552,0.9693582215145907,0.8648009283003856,0.8966113588815857,0.910420952221725,0.9495560113795259,0.7261488186891659,0.25822875376929577,0.07410493498383618,0.5092539234728949,0.23855600424673257,0.21903797259147165,0.2080459709539003,0.27636050237752297,0.1790121208077532,0.25381593740678127,0.27769825668824183,0.30280938675348795,0.2825459670220817,0.2791803834723901,0.22476505199938282,0.2449339088155198,0.2242738742746694,0.33863223748089377,1447.457211867313,-0.023919836032519015,1.0,-1426.2292623643768,-1426.2292623643768,-0.1840941404655041,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2807,1,0.9731209185401817,0.5678980311686229,0.8865692229260942,0.9954520037760863,0.9837017437577309,0.7958383486068492,0.9881226570473411,0.9729299256855217,0.9376234577446624,0.8695139891834962,0.9943238035563556,0.8794061095873514,0.8784639115384921,0.930988657262302,0.9575852678340898,0.6629306349108803,0.616657992040106,0.1820353843143742,0.5292007194913486,0.40463846258720015,0.20194915024912066,0.24059488765044684,0.30085270391446484,0.17688353555448455,0.2577871285358927,0.2510814020244466,0.2759347252495351,0.32318791377581046,0.261416775907869,0.2300353676774395,0.2316783569935927,0.2748991540457659,0.16053921417357533,1438.9765674181535,-0.04880509371150765,1.0,-1428.961602014617,-1428.961602014617,0.17274580463345046,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
